time,foot_right_x,foot_right_y,foot_right_z,foot_left_x,foot_left_y,foot_left_z,CoM_x,CoM_y,CoM_z,torso_speed_norm,speed_goal,angle_deg,angle_deg_goal,dist_cdm_line
7.308000,0.236602,-0.154068,0.030025,0.260407,0.189896,0.029965,0.269419,0.152689,1.225829,0.208816,1.000000,-16.068659,0.000000,0.011560
7.314000,0.236445,-0.153458,0.030226,0.260378,0.189970,0.030160,0.269752,0.152781,1.226528,0.209038,1.000000,-16.081651,0.000000,0.011936
7.320000,0.236404,-0.153140,0.030373,0.260347,0.190038,0.030335,0.269993,0.152933,1.227160,0.151370,1.000000,-16.054625,0.000000,0.012204
7.324000,0.236733,-0.153507,0.030414,0.260360,0.190120,0.030497,0.270091,0.153110,1.227547,0.103240,1.000000,-16.020228,0.000000,0.012247
7.330000,0.237684,-0.154926,0.030298,0.260464,0.190300,0.030936,0.270323,0.153310,1.228197,0.062886,1.000000,-15.988774,0.000000,0.012273
7.336000,0.238168,-0.156101,0.029815,0.260679,0.190720,0.031681,0.270749,0.153388,1.228974,0.095226,1.000000,-16.045239,0.000000,0.012466
7.342000,0.238603,-0.156612,0.029057,0.260774,0.191381,0.032575,0.271178,0.153536,1.229617,0.099249,1.000000,-16.066620,0.000000,0.012789
7.346000,0.238861,-0.156719,0.028509,0.260810,0.191922,0.033121,0.271420,0.153721,1.229922,0.106251,1.000000,-16.067719,0.000000,0.012989
7.352000,0.239027,-0.156957,0.027904,0.260922,0.192821,0.033656,0.271726,0.154158,1.230269,0.124213,1.000000,-16.095108,0.000000,0.013199
7.358000,0.239009,-0.157252,0.027421,0.261249,0.193948,0.033658,0.272057,0.154684,1.230531,0.136330,1.000000,-16.208754,0.000000,0.013268
7.364000,0.238883,-0.157518,0.027100,0.261687,0.195240,0.033130,0.272447,0.155277,1.230743,0.149994,1.000000,-16.373305,0.000000,0.013316
7.368000,0.238773,-0.157642,0.027025,0.261967,0.196122,0.032515,0.272733,0.155719,1.230871,0.161140,1.000000,-16.482020,0.000000,0.013387
7.374000,0.238457,-0.157722,0.027272,0.262125,0.196909,0.031755,0.273048,0.156364,1.231167,0.153148,1.000000,-16.586618,0.000000,0.013599
7.380000,0.237979,-0.157750,0.027874,0.262116,0.197228,0.031253,0.273228,0.156954,1.231586,0.147906,1.000000,-16.625055,0.000000,0.013818
7.386000,0.237345,-0.157745,0.028662,0.262074,0.197302,0.030932,0.273312,0.157502,1.232067,0.140706,1.000000,-16.607485,0.000000,0.013977
7.390000,0.236913,-0.157627,0.029164,0.262051,0.197279,0.030794,0.273336,0.157862,1.232396,0.135600,1.000000,-16.566361,0.000000,0.014042
7.396000,0.236379,-0.157231,0.029818,0.262018,0.197188,0.030647,0.273340,0.158383,1.232881,0.128740,1.000000,-16.497327,0.000000,0.014093
7.402000,0.235958,-0.156560,0.030321,0.261986,0.197064,0.030544,0.273336,0.158865,1.233333,0.118894,1.000000,-16.434466,0.000000,0.014123
7.408000,0.235690,-0.155771,0.030588,0.261984,0.196938,0.030480,0.273347,0.159305,1.233724,0.109044,1.000000,-16.350652,0.000000,0.014130
7.414000,0.235635,-0.155040,0.030749,0.262140,0.196960,0.030481,0.273371,0.159734,1.234066,0.102505,1.000000,-16.255708,0.000000,0.013995
7.418000,0.235675,-0.154431,0.030849,0.262663,0.197338,0.030414,0.273399,0.160010,1.234325,0.090747,1.000000,-16.140846,0.000000,0.013560
7.424000,0.235858,-0.153315,0.030943,0.264259,0.198658,0.029983,0.273433,0.160404,1.234769,0.085043,1.000000,-15.870053,0.000000,0.012221
7.430000,0.236286,-0.152321,0.030985,0.266321,0.200518,0.029486,0.273463,0.160798,1.235274,0.081424,1.000000,-15.534432,0.000000,0.010485
7.436000,0.236076,-0.151732,0.031311,0.268312,0.202414,0.028826,0.273554,0.161096,1.235772,0.069178,1.000000,-15.253125,0.000000,0.008966
7.440000,0.233895,-0.151461,0.032303,0.269128,0.203174,0.028694,0.273720,0.161215,1.236133,0.061934,1.000000,-15.344188,0.000000,0.008717
7.446000,0.226507,-0.150763,0.036136,0.269989,0.203904,0.028800,0.274155,0.161279,1.236642,0.057323,1.000000,-15.887369,0.000000,0.009322
7.454000,0.223373,-0.151538,0.041706,0.271260,0.204402,0.029264,0.274732,0.161552,1.237084,0.094166,1.000000,-16.223577,0.000000,0.009155
7.456000,0.223829,-0.152140,0.042574,0.271618,0.204515,0.029351,0.274857,0.161694,1.237139,0.107430,1.000000,-16.227729,0.000000,0.008897
7.462000,0.227476,-0.154518,0.043960,0.272415,0.204975,0.029510,0.275178,0.162320,1.237283,0.148422,1.000000,-16.266394,0.000000,0.008033
7.468000,0.232970,-0.157223,0.043993,0.273197,0.205781,0.029026,0.275406,0.163155,1.237404,0.161270,1.000000,-16.137200,0.000000,0.006890
7.474000,0.239513,-0.159977,0.043256,0.273640,0.206319,0.028613,0.275529,0.164105,1.237639,0.177841,1.000000,-15.850816,0.000000,0.005797
7.478000,0.244169,-0.161614,0.042599,0.273796,0.206532,0.028425,0.275558,0.164780,1.237854,0.189403,1.000000,-15.605753,0.000000,0.005106
7.484000,0.250380,-0.163538,0.041979,0.273890,0.206775,0.028324,0.275559,0.165807,1.238169,0.202868,1.000000,-15.258898,0.000000,0.004261
7.490000,0.252307,-0.163106,0.043744,0.273803,0.206717,0.028686,0.275766,0.166680,1.238339,0.194121,1.000000,-15.420554,0.000000,0.004283
7.496000,0.254745,-0.162910,0.045980,0.273598,0.206841,0.029332,0.276161,0.167489,1.238435,0.198328,1.000000,-15.648254,0.000000,0.004564
7.502000,0.258999,-0.164512,0.046696,0.273542,0.208135,0.030040,0.276434,0.168468,1.238378,0.213673,1.000000,-15.541443,0.000000,0.004436
7.506000,0.262532,-0.166237,0.046422,0.274642,0.209913,0.030058,0.276577,0.169190,1.238216,0.217871,1.000000,-15.412744,0.000000,0.003245
7.512000,0.268474,-0.169581,0.045319,0.278263,0.213486,0.029079,0.276772,0.170336,1.237778,0.224198,1.000000,-15.210402,0.000000,0.000388
7.518000,0.274730,-0.173676,0.044033,0.280440,0.215251,0.027961,0.276974,0.171516,1.237253,0.226971,1.000000,-14.982367,0.000000,0.002823
7.524000,0.279491,-0.177327,0.043398,0.281471,0.215987,0.027279,0.277132,0.172592,1.236870,0.214527,1.000000,-14.725741,0.000000,0.004120
7.528000,0.281534,-0.179225,0.043329,0.281814,0.216166,0.026973,0.277205,0.173240,1.236705,0.205559,1.000000,-14.585083,0.000000,0.004578
7.534000,0.282510,-0.180848,0.043484,0.282051,0.216179,0.026608,0.277269,0.174122,1.236584,0.192278,1.000000,-14.441313,0.000000,0.004832
7.540000,0.282282,-0.181084,0.043349,0.282110,0.216019,0.026283,0.277317,0.174926,1.236585,0.177461,1.000000,-14.370786,0.000000,0.004811
7.544000,0.282006,-0.180398,0.042853,0.282101,0.215848,0.026078,0.277358,0.175434,1.236646,0.167607,1.000000,-14.373495,0.000000,0.004733
7.550000,0.281603,-0.178613,0.041609,0.282023,0.215575,0.025890,0.277434,0.176164,1.236851,0.154133,1.000000,-14.438513,0.000000,0.004547
7.556000,0.281256,-0.176385,0.040020,0.281963,0.215480,0.025918,0.277501,0.176852,1.237229,0.142483,1.000000,-14.562191,0.000000,0.004392
7.562000,0.281011,-0.173484,0.037768,0.281935,0.215690,0.025931,0.277536,0.177605,1.237689,0.138876,1.000000,-14.694158,0.000000,0.004309
7.566000,0.280936,-0.171075,0.035952,0.282177,0.216199,0.025792,0.277507,0.178149,1.238027,0.131988,1.000000,-14.738305,0.000000,0.004548
7.572000,0.280003,-0.167028,0.033635,0.282552,0.216885,0.025871,0.277415,0.178953,1.238569,0.122055,1.000000,-14.852472,0.000000,0.004885
7.578000,0.277268,-0.163619,0.032711,0.282773,0.217324,0.026285,0.277355,0.179783,1.239110,0.131512,1.000000,-15.129344,0.000000,0.004875
7.584000,0.274703,-0.161291,0.032194,0.282880,0.217628,0.026860,0.277362,0.180640,1.239588,0.135864,1.000000,-15.456206,0.000000,0.004719
7.588000,0.273115,-0.160118,0.032008,0.282901,0.217757,0.027293,0.277399,0.181214,1.239847,0.135851,1.000000,-15.718060,0.000000,0.004555
7.594000,0.271680,-0.158639,0.031880,0.282889,0.217910,0.027932,0.277504,0.182066,1.240124,0.136623,1.000000,-16.167267,0.000000,0.004316
7.600000,0.270900,-0.157584,0.031903,0.282847,0.218073,0.028453,0.277637,0.182918,1.240297,0.136010,1.000000,-16.623731,0.000000,0.004090
7.606000,0.270414,-0.156923,0.032091,0.282786,0.218230,0.028825,0.277775,0.183756,1.240404,0.133076,1.000000,-17.053182,0.000000,0.003871
7.612000,0.270046,-0.156657,0.032437,0.282725,0.218353,0.029071,0.277911,0.184552,1.240479,0.128093,1.000000,-17.430043,0.000000,0.003669
7.616000,0.269879,-0.156773,0.032725,0.282680,0.218416,0.029181,0.278000,0.185050,1.240516,0.124338,1.000000,-17.635094,0.000000,0.003540
7.622000,0.269936,-0.157291,0.033150,0.282614,0.218494,0.029298,0.278138,0.185732,1.240539,0.116278,1.000000,-17.898749,0.000000,0.003369
7.628000,0.270162,-0.158053,0.033494,0.282558,0.218563,0.029391,0.278282,0.186342,1.240524,0.108251,1.000000,-18.097221,0.000000,0.003214
7.632000,0.270378,-0.158637,0.033648,0.282527,0.218610,0.029452,0.278380,0.186720,1.240491,0.102783,1.000000,-18.195026,0.000000,0.003118
7.638000,0.270943,-0.159415,0.033700,0.282475,0.218679,0.029542,0.278533,0.187250,1.240416,0.094342,1.000000,-18.304653,0.000000,0.002982
7.644000,0.271781,-0.159983,0.033513,0.282425,0.218754,0.029633,0.278694,0.187746,1.240299,0.087460,1.000000,-18.388852,0.000000,0.002859
7.650000,0.272879,-0.160334,0.033109,0.282380,0.218825,0.029703,0.278861,0.188223,1.240133,0.082212,1.000000,-18.465607,0.000000,0.002750
7.654000,0.273813,-0.160514,0.032788,0.282353,0.218866,0.029721,0.278978,0.188541,1.240011,0.080167,1.000000,-18.506830,0.000000,0.002692
7.660000,0.275110,-0.160670,0.032277,0.282308,0.218910,0.029701,0.279151,0.189011,1.239811,0.077681,1.000000,-18.548390,0.000000,0.002590
7.666000,0.275769,-0.160603,0.031749,0.282248,0.218952,0.029618,0.279312,0.189464,1.239569,0.075748,1.000000,-18.581467,0.000000,0.002432
7.672000,0.275587,-0.160273,0.031211,0.282170,0.218982,0.029488,0.279458,0.189890,1.239290,0.074337,1.000000,-18.626240,0.000000,0.002206
7.676000,0.275302,-0.160125,0.030912,0.282111,0.218998,0.029392,0.279552,0.190170,1.239100,0.077727,1.000000,-18.666280,0.000000,0.002040
7.682000,0.274894,-0.160177,0.030601,0.282017,0.219014,0.029247,0.279692,0.190591,1.238819,0.081955,1.000000,-18.739811,0.000000,0.001791
7.688000,0.274560,-0.160395,0.030375,0.281931,0.219019,0.029100,0.279835,0.191008,1.238545,0.084989,1.000000,-18.811318,0.000000,0.001552
7.694000,0.274368,-0.160615,0.030135,0.281927,0.219074,0.028866,0.279983,0.191433,1.238270,0.089912,1.000000,-18.855161,0.000000,0.001394
7.698000,0.274297,-0.160745,0.030000,0.281930,0.219102,0.028716,0.280084,0.191724,1.238106,0.092313,1.000000,-18.874860,0.000000,0.001295
7.704000,0.274231,-0.160996,0.029870,0.281899,0.219123,0.028543,0.280235,0.192166,1.237882,0.092828,1.000000,-18.889854,0.000000,0.001119
7.710000,0.274191,-0.161264,0.029768,0.281847,0.219115,0.028320,0.280390,0.192616,1.237632,0.093411,1.000000,-18.898223,0.000000,0.000924
7.716000,0.274147,-0.161487,0.029681,0.281789,0.219097,0.028169,0.280549,0.193045,1.237370,0.091675,1.000000,-18.896925,0.000000,0.000717
7.720000,0.274052,-0.161594,0.029674,0.281746,0.219081,0.028084,0.280655,0.193324,1.237187,0.089677,1.000000,-18.895094,0.000000,0.000570
7.726000,0.273828,-0.161674,0.029731,0.281656,0.219012,0.027881,0.280811,0.193751,1.236882,0.089513,1.000000,-18.886831,0.000000,0.000326
7.732000,0.273577,-0.161703,0.029890,0.281557,0.218938,0.027689,0.280958,0.194188,1.236581,0.088804,1.000000,-18.845078,0.000000,0.000081
7.738000,0.273166,-0.161549,0.030132,0.281479,0.218867,0.027481,0.281093,0.194631,1.236279,0.083950,1.000000,-18.811461,0.000000,0.000143
7.742000,0.272658,-0.161263,0.030248,0.281473,0.218837,0.027219,0.281184,0.194926,1.236040,0.080616,1.000000,-18.809545,0.000000,0.000265
7.748000,0.272203,-0.160777,0.030457,0.281432,0.218758,0.026945,0.281323,0.195340,1.235706,0.073671,1.000000,-18.846492,0.000000,0.000461
7.754000,0.272330,-0.160418,0.030661,0.281406,0.218688,0.026781,0.281459,0.195731,1.235406,0.066988,1.000000,-18.925185,0.000000,0.000602
7.760000,0.272712,-0.160124,0.030834,0.281423,0.218697,0.026717,0.281578,0.196103,1.235152,0.058403,1.000000,-19.010796,0.000000,0.000675
7.764000,0.272956,-0.159925,0.030910,0.281525,0.218958,0.026604,0.281646,0.196348,1.235004,0.056518,1.000000,-19.038966,0.000000,0.000632
7.770000,0.273125,-0.159733,0.031048,0.281751,0.219424,0.026501,0.281723,0.196697,1.234853,0.048342,1.000000,-19.082288,0.000000,0.000489
7.776000,0.273129,-0.159684,0.031200,0.281888,0.219704,0.026529,0.281779,0.197035,1.234770,0.043420,1.000000,-19.153581,0.000000,0.000414
7.782000,0.273173,-0.159622,0.031283,0.281930,0.219833,0.026574,0.281826,0.197348,1.234731,0.041107,1.000000,-19.233294,0.000000,0.000415
7.786000,0.273251,-0.159545,0.031303,0.281927,0.219872,0.026610,0.281854,0.197538,1.234730,0.039983,1.000000,-19.275902,0.000000,0.000437
7.792000,0.273347,-0.159398,0.031353,0.281902,0.219879,0.026684,0.281887,0.197789,1.234752,0.038900,1.000000,-19.328608,0.000000,0.000484
7.798000,0.273281,-0.159099,0.031427,0.281853,0.219896,0.026785,0.281913,0.198007,1.234765,0.039708,1.000000,-19.377733,0.000000,0.000555
7.804000,0.273153,-0.158599,0.031477,0.281844,0.220015,0.026965,0.281944,0.198197,1.234775,0.040597,1.000000,-19.405205,0.000000,0.000601
7.808000,0.273121,-0.158172,0.031429,0.281855,0.220146,0.027142,0.281968,0.198313,1.234766,0.041057,1.000000,-19.397952,0.000000,0.000617
7.814000,0.273139,-0.157454,0.031195,0.281868,0.220377,0.027470,0.282011,0.198477,1.234699,0.041195,1.000000,-19.347503,0.000000,0.000649
7.820000,0.272940,-0.156527,0.030759,0.281873,0.220587,0.027791,0.282055,0.198628,1.234585,0.039656,1.000000,-19.258488,0.000000,0.000701
7.826000,0.272469,-0.155418,0.030171,0.281864,0.220718,0.028028,0.282095,0.198766,1.234471,0.038076,1.000000,-19.138401,0.000000,0.000779
7.830000,0.272244,-0.154959,0.029884,0.281850,0.220766,0.028121,0.282121,0.198874,1.234428,0.041460,1.000000,-19.060305,0.000000,0.000830
7.836000,0.272013,-0.154591,0.029615,0.281816,0.220788,0.028151,0.282164,0.199068,1.234451,0.044172,1.000000,-18.944512,0.000000,0.000915
7.842000,0.271852,-0.154407,0.029464,0.281760,0.220763,0.027996,0.282216,0.199285,1.234546,0.045595,1.000000,-18.832997,0.000000,0.001023
7.848000,0.271741,-0.154300,0.029414,0.281686,0.220696,0.027716,0.282267,0.199506,1.234684,0.040325,1.000000,-18.725137,0.000000,0.001142
7.852000,0.271680,-0.154253,0.029447,0.281651,0.220685,0.027572,0.282296,0.199637,1.234820,0.035934,1.000000,-18.648899,0.000000,0.001204
7.858000,0.271606,-0.154144,0.029562,0.281650,0.220766,0.027451,0.282335,0.199811,1.235094,0.031084,1.000000,-18.537751,0.000000,0.001245
7.864000,0.271495,-0.154045,0.029736,0.281714,0.220956,0.027433,0.282380,0.199975,1.235420,0.030912,1.000000,-18.432235,0.000000,0.001238
7.870000,0.271329,-0.154009,0.029943,0.281799,0.221187,0.027518,0.282447,0.200146,1.235756,0.031641,1.000000,-18.327136,0.000000,0.001235
7.874000,0.271215,-0.153966,0.030064,0.281861,0.221343,0.027611,0.282505,0.200263,1.235967,0.031882,1.000000,-18.254716,0.000000,0.001241
7.880000,0.271063,-0.153915,0.030243,0.281964,0.221574,0.027789,0.282610,0.200439,1.236253,0.030149,1.000000,-18.137181,0.000000,0.001259
7.886000,0.270657,-0.153914,0.030416,0.282070,0.221784,0.027985,0.282733,0.200597,1.236488,0.027607,1.000000,-18.000705,0.000000,0.001307
7.892000,0.270327,-0.154167,0.030645,0.282158,0.221954,0.028160,0.282873,0.200748,1.236673,0.025692,1.000000,-17.854373,0.000000,0.001382
7.896000,0.270085,-0.154309,0.030783,0.282204,0.222040,0.028244,0.282978,0.200841,1.236774,0.025681,1.000000,-17.765835,0.000000,0.001456
7.902000,0.269701,-0.154320,0.030944,0.282251,0.222121,0.028305,0.283154,0.200969,1.236911,0.025957,1.000000,-17.670423,0.000000,0.001607
7.908000,0.269384,-0.154039,0.031066,0.282269,0.222141,0.028282,0.283348,0.201083,1.237046,0.026610,1.000000,-17.636092,0.000000,0.001799
7.914000,0.269237,-0.153383,0.031061,0.282251,0.222104,0.028173,0.283550,0.201171,1.237178,0.026314,1.000000,-17.645169,0.000000,0.002024
7.918000,0.269264,-0.152772,0.030980,0.282222,0.222054,0.028063,0.283687,0.201212,1.237266,0.026380,1.000000,-17.660023,0.000000,0.002184
7.924000,0.269524,-0.151631,0.030754,0.282167,0.221958,0.027874,0.283896,0.201245,1.237409,0.026988,1.000000,-17.673774,0.000000,0.002429
7.930000,0.270177,-0.150312,0.030393,0.282118,0.221910,0.027728,0.284104,0.201244,1.237621,0.028765,1.000000,-17.623951,0.000000,0.002647
7.936000,0.270864,-0.149107,0.030033,0.282102,0.221947,0.027661,0.284308,0.201226,1.237904,0.030655,1.000000,-17.519928,0.000000,0.002832
7.942000,0.271359,-0.148326,0.029845,0.282111,0.222027,0.027697,0.284515,0.201223,1.238222,0.030154,1.000000,-17.424741,0.000000,0.003007
7.946000,0.271560,-0.148047,0.029818,0.282122,0.222083,0.027763,0.284657,0.201238,1.238436,0.031223,1.000000,-17.373786,0.000000,0.003129
7.952000,0.271725,-0.147812,0.029872,0.282138,0.222162,0.027875,0.284875,0.201274,1.238739,0.033907,1.000000,-17.308675,0.000000,0.003323
7.958000,0.271736,-0.147653,0.029990,0.282147,0.222227,0.027967,0.285091,0.201310,1.239004,0.036343,1.000000,-17.256766,0.000000,0.003531
7.962000,0.271600,-0.147556,0.030108,0.282150,0.222258,0.028007,0.285236,0.201332,1.239160,0.037549,1.000000,-17.241732,0.000000,0.003681
7.968000,0.271242,-0.147311,0.030292,0.282147,0.222278,0.028025,0.285452,0.201364,1.239372,0.039598,1.000000,-17.237360,0.000000,0.003920
7.974000,0.270626,-0.146618,0.030334,0.282133,0.222264,0.027991,0.285665,0.201391,1.239558,0.042009,1.000000,-17.231728,0.000000,0.004181
7.980000,0.270129,-0.145880,0.030388,0.282113,0.222227,0.027928,0.285876,0.201409,1.239716,0.042959,1.000000,-17.250404,0.000000,0.004439
7.984000,0.269865,-0.145403,0.030432,0.282096,0.222196,0.027872,0.286017,0.201414,1.239802,0.043601,1.000000,-17.272423,0.000000,0.004610
7.990000,0.269561,-0.144788,0.030509,0.282069,0.222138,0.027774,0.286227,0.201409,1.239899,0.044556,1.000000,-17.298771,0.000000,0.004862
7.996000,0.269372,-0.144252,0.030545,0.282040,0.222073,0.027670,0.286438,0.201380,1.239951,0.046282,1.000000,-17.326252,0.000000,0.005111
8.000000,0.269293,-0.143919,0.030535,0.282020,0.222030,0.027606,0.286581,0.201344,1.239961,0.047309,1.000000,-17.347238,0.000000,0.005278
8.006000,0.269222,-0.143459,0.030487,0.282001,0.222006,0.027553,0.286797,0.201260,1.239961,0.048528,1.000000,-17.380162,0.000000,0.005518
8.012000,0.269200,-0.142969,0.030358,0.281996,0.222013,0.027548,0.287011,0.201136,1.239937,0.051988,1.000000,-17.416660,0.000000,0.005744
8.018000,0.269153,-0.142395,0.030128,0.281993,0.222012,0.027566,0.287225,0.200974,1.239871,0.055691,1.000000,-17.466943,0.000000,0.005969
8.024000,0.269074,-0.141781,0.029821,0.281992,0.221992,0.027579,0.287441,0.200780,1.239757,0.059049,1.000000,-17.530009,0.000000,0.006199
8.028000,0.269027,-0.141522,0.029626,0.281990,0.221975,0.027585,0.287586,0.200639,1.239659,0.060358,1.000000,-17.558399,0.000000,0.006352
8.034000,0.268970,-0.141318,0.029390,0.281987,0.221948,0.027586,0.287800,0.200434,1.239511,0.060035,1.000000,-17.586465,0.000000,0.006580
8.040000,0.268907,-0.141268,0.029233,0.281981,0.221918,0.027571,0.288009,0.200241,1.239370,0.059743,1.000000,-17.603321,0.000000,0.006804
8.046000,0.268821,-0.141256,0.029119,0.281972,0.221885,0.027539,0.288216,0.200049,1.239238,0.060714,1.000000,-17.624348,0.000000,0.007031
8.050000,0.268760,-0.141240,0.029065,0.281964,0.221866,0.027517,0.288353,0.199924,1.239165,0.061177,1.000000,-17.642486,0.000000,0.007182
8.056000,0.268677,-0.141188,0.029020,0.281951,0.221835,0.027482,0.288559,0.199748,1.239087,0.061406,1.000000,-17.677048,0.000000,0.007411
8.062000,0.268616,-0.141118,0.028999,0.281941,0.221809,0.027457,0.288768,0.199578,1.239035,0.061676,1.000000,-17.712904,0.000000,0.007638
8.068000,0.268581,-0.141007,0.028976,0.281935,0.221796,0.027455,0.288973,0.199404,1.238993,0.062099,1.000000,-17.742895,0.000000,0.007857
8.074000,0.268563,-0.140849,0.028935,0.281936,0.221801,0.027482,0.289173,0.199221,1.238950,0.062980,1.000000,-17.764509,0.000000,0.008064
8.078000,0.268557,-0.140675,0.028898,0.281941,0.221803,0.027501,0.289305,0.199092,1.238928,0.064508,1.000000,-17.781447,0.000000,0.008197
8.084000,0.268610,-0.140314,0.028827,0.281948,0.221782,0.027495,0.289501,0.198889,1.238903,0.067462,1.000000,-17.812625,0.000000,0.008391
8.090000,0.268747,-0.139830,0.028747,0.281946,0.221740,0.027454,0.289696,0.198670,1.238905,0.070708,1.000000,-17.855148,0.000000,0.008587
8.096000,0.268914,-0.139318,0.028679,0.281950,0.221724,0.027424,0.289885,0.198426,1.238945,0.072117,1.000000,-17.901610,0.000000,0.008771
8.100000,0.268997,-0.139061,0.028669,0.281954,0.221720,0.027414,0.290009,0.198255,1.238989,0.072285,1.000000,-17.924570,0.000000,0.008892
8.106000,0.269078,-0.138774,0.028693,0.281959,0.221704,0.027405,0.290197,0.197991,1.239068,0.072723,1.000000,-17.952161,0.000000,0.009080
8.112000,0.269115,-0.138562,0.028753,0.281963,0.221667,0.027382,0.290390,0.197714,1.239155,0.074162,1.000000,-17.978437,0.000000,0.009275
8.116000,0.269126,-0.138442,0.028806,0.281965,0.221641,0.027371,0.290519,0.197523,1.239221,0.074944,1.000000,-17.996185,0.000000,0.009409
8.122000,0.269135,-0.138285,0.028895,0.281964,0.221602,0.027362,0.290713,0.197230,1.239328,0.076278,1.000000,-18.024254,0.000000,0.009612
8.128000,0.269135,-0.138163,0.028989,0.281961,0.221568,0.027366,0.290906,0.196929,1.239434,0.076376,1.000000,-18.053642,0.000000,0.009817
8.134000,0.269127,-0.138054,0.029056,0.281961,0.221548,0.027396,0.291099,0.196619,1.239518,0.075348,1.000000,-18.087477,0.000000,0.010022
8.138000,0.269115,-0.137995,0.029089,0.281961,0.221543,0.027428,0.291225,0.196408,1.239560,0.074752,1.000000,-18.110973,0.000000,0.010155
8.146000,0.269078,-0.137903,0.029125,0.281963,0.221539,0.027497,0.291470,0.195979,1.239606,0.074622,1.000000,-18.155416,0.000000,0.010416
8.150000,0.269059,-0.137841,0.029113,0.281963,0.221533,0.027527,0.291588,0.195761,1.239606,0.075014,1.000000,-18.176308,0.000000,0.010544
8.156000,0.269031,-0.137706,0.029054,0.281964,0.221517,0.027563,0.291763,0.195431,1.239580,0.075885,1.000000,-18.206697,0.000000,0.010731
8.160000,0.269011,-0.137588,0.028997,0.281964,0.221510,0.027587,0.291875,0.195208,1.239551,0.076462,1.000000,-18.226709,0.000000,0.010853
8.166000,0.268979,-0.137412,0.028904,0.281964,0.221510,0.027629,0.292040,0.194871,1.239497,0.076575,1.000000,-18.253375,0.000000,0.011033
8.172000,0.268938,-0.137292,0.028818,0.281963,0.221508,0.027659,0.292202,0.194536,1.239429,0.075571,1.000000,-18.270900,0.000000,0.011211
8.178000,0.268891,-0.137238,0.028763,0.281962,0.221508,0.027681,0.292362,0.194205,1.239361,0.074403,1.000000,-18.281395,0.000000,0.011388
8.184000,0.268838,-0.137225,0.028739,0.281957,0.221503,0.027688,0.292520,0.193879,1.239295,0.073087,1.000000,-18.289042,0.000000,0.011565
8.188000,0.268805,-0.137212,0.028728,0.281955,0.221499,0.027695,0.292626,0.193666,1.239251,0.071931,1.000000,-18.295643,0.000000,0.011683
8.194000,0.268759,-0.137175,0.028721,0.281950,0.221486,0.027700,0.292786,0.193353,1.239187,0.070215,1.000000,-18.309056,0.000000,0.011862
8.200000,0.268721,-0.137101,0.028729,0.281942,0.221463,0.027693,0.292948,0.193054,1.239131,0.068697,1.000000,-18.328135,0.000000,0.012045
8.206000,0.268697,-0.136999,0.028764,0.281927,0.221438,0.027672,0.293112,0.192765,1.239098,0.069219,1.000000,-18.344943,0.000000,0.012235
8.210000,0.268695,-0.136913,0.028802,0.281912,0.221418,0.027644,0.293221,0.192576,1.239092,0.069861,1.000000,-18.353291,0.000000,0.012364
8.216000,0.268691,-0.136781,0.028908,0.281883,0.221378,0.027574,0.293383,0.192304,1.239111,0.070554,1.000000,-18.362083,0.000000,0.012563
8.222000,0.268692,-0.136488,0.028999,0.281852,0.221334,0.027512,0.293545,0.192029,1.239139,0.072238,1.000000,-18.388989,0.000000,0.012762
8.226000,0.268710,-0.136192,0.029029,0.281835,0.221310,0.027486,0.293652,0.191839,1.239153,0.073171,1.000000,-18.419273,0.000000,0.012891
8.232000,0.268763,-0.135666,0.029049,0.281821,0.221315,0.027487,0.293809,0.191544,1.239176,0.074598,1.000000,-18.475550,0.000000,0.013069
8.238000,0.268838,-0.135079,0.029040,0.281812,0.221329,0.027512,0.293966,0.191235,1.239196,0.077246,1.000000,-18.538136,0.000000,0.013241
8.244000,0.268917,-0.134386,0.029035,0.281805,0.221336,0.027527,0.294123,0.190908,1.239234,0.080631,1.000000,-18.610993,0.000000,0.013412
8.250000,0.268976,-0.133677,0.029073,0.281793,0.221328,0.027515,0.294270,0.190562,1.239296,0.083703,1.000000,-18.685702,0.000000,0.013579
8.254000,0.269011,-0.133288,0.029129,0.281782,0.221315,0.027491,0.294361,0.190315,1.239353,0.086525,1.000000,-18.725427,0.000000,0.013686
8.260000,0.269056,-0.132875,0.029193,0.281769,0.221294,0.027462,0.294496,0.189908,1.239430,0.091098,1.000000,-18.761363,0.000000,0.013844
8.266000,0.269071,-0.132680,0.029221,0.281759,0.221274,0.027442,0.294630,0.189456,1.239490,0.095751,1.000000,-18.767002,0.000000,0.014003
8.272000,0.269039,-0.132692,0.029230,0.281748,0.221256,0.027423,0.294762,0.188958,1.239536,0.100039,1.000000,-18.745715,0.000000,0.014164
8.276000,0.268997,-0.132749,0.029226,0.281744,0.221248,0.027421,0.294851,0.188615,1.239552,0.102077,1.000000,-18.723185,0.000000,0.014272
8.282000,0.268917,-0.132876,0.029201,0.281748,0.221258,0.027462,0.294989,0.188102,1.239530,0.101362,1.000000,-18.679703,0.000000,0.014433
8.288000,0.268837,-0.133043,0.029152,0.281765,0.221309,0.027571,0.295136,0.187604,1.239438,0.097257,1.000000,-18.627343,0.000000,0.014591
8.292000,0.268787,-0.133173,0.029109,0.281782,0.221352,0.027662,0.295240,0.187279,1.239342,0.095621,1.000000,-18.590407,0.000000,0.014696
